id,tournament_id,round,flight_number,holes,start_time,created_at,gender
be0a41a7-ec45-496f-8f23-d2033c53e1a2,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,10,18,2026-03-30T09:30:00+00:00,2026-03-29T14:17:14.699959+00:00,Boys
259db575-3247-48af-a1aa-c37fe7c9f5ee,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,11,18,2026-03-30T09:40:00+00:00,2026-03-29T14:17:14.699959+00:00,Girls
f210512f-511b-40a7-8f50-0c843a47880d,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,12,9,2026-03-30T09:50:00+00:00,2026-03-29T14:17:14.699959+00:00,Boys
dcf05598-00a4-4a23-9545-666999321c7c,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,13,9,2026-03-30T10:00:00+00:00,2026-03-29T14:17:14.699959+00:00,Boys
b4341ceb-461c-4196-bfe7-6e06232bddd1,7716349a-8bb0-46c6-b60c-3594eb7ea60f,2,3,18,2026-03-30T08:20:00+00:00,2026-03-30T16:35:23.037246+00:00,Boys
09856454-32dd-4ef6-9366-41294797557d,7716349a-8bb0-46c6-b60c-3594eb7ea60f,2,4,18,2026-03-30T08:30:00+00:00,2026-03-30T16:35:23.037246+00:00,Boys
302d6216-2883-46e0-aafd-1989a3a1a795,7716349a-8bb0-46c6-b60c-3594eb7ea60f,2,5,18,2026-03-30T08:40:00+00:00,2026-03-30T16:35:23.037246+00:00,Boys
5222bcc9-bca0-4e05-9124-bf380770c4c7,7716349a-8bb0-46c6-b60c-3594eb7ea60f,2,6,18,2026-03-30T08:50:00+00:00,2026-03-30T16:35:23.037246+00:00,Boys
0e32280a-7ca4-4fc4-81f5-377c53a4efa8,7716349a-8bb0-46c6-b60c-3594eb7ea60f,2,7,18,2026-03-30T09:00:00+00:00,2026-03-30T16:35:23.037246+00:00,Boys
e27b7943-d629-4ff1-9d1b-ee3e7ed567ed,7716349a-8bb0-46c6-b60c-3594eb7ea60f,2,8,18,2026-03-30T09:10:00+00:00,2026-03-30T16:35:23.037246+00:00,Boys
d94d5956-2262-4585-8b3e-5de1f65312a4,7716349a-8bb0-46c6-b60c-3594eb7ea60f,2,9,18,2026-03-30T09:20:00+00:00,2026-03-30T16:35:23.037246+00:00,Girls
f7cabf5f-c310-4987-b01e-e13b35391b77,7716349a-8bb0-46c6-b60c-3594eb7ea60f,2,10,18,2026-03-30T09:30:00+00:00,2026-03-30T16:35:23.037246+00:00,Girls
ff82293d-2a72-4658-9429-b78fa8875278,7716349a-8bb0-46c6-b60c-3594eb7ea60f,2,11,18,2026-03-30T09:40:00+00:00,2026-03-30T16:35:23.037246+00:00,Girls
91ef3498-c436-43be-a5b7-9c1972f4753e,7716349a-8bb0-46c6-b60c-3594eb7ea60f,2,12,9,2026-03-30T09:50:00+00:00,2026-03-30T16:35:23.037246+00:00,Boys
0fd090c2-a41d-48a1-83f6-62a08d963dac,7716349a-8bb0-46c6-b60c-3594eb7ea60f,2,13,9,2026-03-30T10:00:00+00:00,2026-03-30T16:35:23.037246+00:00,Boys
eca2330d-d778-4656-bc49-0259efc531a6,7716349a-8bb0-46c6-b60c-3594eb7ea60f,2,14,9,2026-03-30T10:10:00+00:00,2026-03-30T16:35:23.037246+00:00,Boys
2b2beac4-ccf9-4c7c-b9d8-da3ea5de2879,7716349a-8bb0-46c6-b60c-3594eb7ea60f,1,14,9,2026-03-30T10:10:00+00:00,2026-03-29T14:17:14.699959+00:00,Boys
be1b03ea-43fc-4e3f-b36b-c8dc69078ce4,d4a92ae2-6ecd-4043-8b5a-82414c597036,1,1,18,,2026-03-23T17:06:15.104879+00:00,Boys
34152061-2532-4567-8d6c-45fc76f43027,d4a92ae2-6ecd-4043-8b5a-82414c597036,1,2,18,,2026-03-23T17:06:15.104879+00:00,Girls
42ee91df-77a1-492d-98ed-3bfd075ad323,d4a92ae2-6ecd-4043-8b5a-82414c597036,1,3,18,,2026-03-23T17:06:15.104879+00:00,Boys
a0b687dc-9992-4d62-a741-228c0eb546f9,d4a92ae2-6ecd-4043-8b5a-82414c597036,1,4,9,,2026-03-23T17:06:15.104879+00:00,Boys
c460e0de-b986-4ef8-9ad2-fe7c163c4cce,7716349a-8bb0-46c6-b60c-3594eb7ea60f,2,1,18,2026-03-30T08:00:00+00:00,2026-03-30T16:35:23.037246+00:00,Boys
86bdae5f-1d38-4b81-8429-ada3da337b50,7716349a-8bb0-46c6-b60c-3594eb7ea60f,3,1,18,2026-03-30T08:00:00+00:00,2026-03-31T15:14:05.334385+00:00,Boys
d6d08c6b-00e4-464d-9a8d-779635d470c8,7716349a-8bb0-46c6-b60c-3594eb7ea60f,3,2,18,2026-03-30T08:10:00+00:00,2026-03-31T15:14:05.334385+00:00,Boys
1b36fc76-9f3a-46c7-a71e-fd17cfcab717,7716349a-8bb0-46c6-b60c-3594eb7ea60f,3,3,18,2026-03-30T08:20:00+00:00,2026-03-31T15:14:05.334385+00:00,Boys
27766ec5-cc35-4f14-9dae-0b160a2b5399,7716349a-8bb0-46c6-b60c-3594eb7ea60f,3,4,18,2026-03-30T08:30:00+00:00,2026-03-31T15:14:05.334385+00:00,Boys
651ef15a-7854-45bf-86bc-2a269f99583b,7716349a-8bb0-46c6-b60c-3594eb7ea60f,3,5,18,2026-03-30T08:40:00+00:00,2026-03-31T15:14:05.334385+00:00,Boys
1f8b1cc7-d326-4d92-999d-dbb20d593190,7716349a-8bb0-46c6-b60c-3594eb7ea60f,3,6,18,2026-03-30T08:50:00+00:00,2026-03-31T15:14:05.334385+00:00,Boys
80c38750-5604-4ecd-a445-c4b0109ba467,7716349a-8bb0-46c6-b60c-3594eb7ea60f,3,7,18,2026-03-30T09:00:00+00:00,2026-03-31T15:14:05.334385+00:00,Boys
aa486c04-a034-4203-b238-fa30502de446,7716349a-8bb0-46c6-b60c-3594eb7ea60f,3,8,18,2026-03-30T09:10:00+00:00,2026-03-31T15:14:05.334385+00:00,Boys
b1a1cd7c-ed59-4822-9326-4c2943d31bac,7716349a-8bb0-46c6-b60c-3594eb7ea60f,3,9,18,2026-03-30T09:20:00+00:00,2026-03-31T15:14:05.334385+00:00,Girls
3e073029-7f46-4a01-9563-28f4d7280139,7716349a-8bb0-46c6-b60c-3594eb7ea60f,3,10,18,2026-03-30T09:30:00+00:00,2026-03-31T15:14:05.334385+00:00,Girls
ebcdc585-c820-4a9b-bdc3-426fa2a1e417,7716349a-8bb0-46c6-b60c-3594eb7ea60f,3,11,18,2026-03-30T09:40:00+00:00,2026-03-31T15:14:05.334385+00:00,Girls
f846dfc2-7225-4af1-a764-76aec810cb10,7716349a-8bb0-46c6-b60c-3594eb7ea60f,3,12,9,2026-03-30T09:50:00+00:00,2026-03-31T15:14:05.334385+00:00,Boys
39793579-af6c-4544-b0d1-b35a844c1fde,7716349a-8bb0-46c6-b60c-3594eb7ea60f,3,13,9,2026-03-30T10:00:00+00:00,2026-03-31T15:14:05.334385+00:00,Boys
a1894410-d734-4bd2-b809-e0040db0ac82,7716349a-8bb0-46c6-b60c-3594eb7ea60f,3,14,9,2026-03-30T10:10:00+00:00,2026-03-31T15:14:05.334385+00:00,Boys
