id,tournament_id,round,hole_number,entered_by,for_registration_id,strokes,rule_ball,rule_note,created_at,updated_at
ec5c5e8e-c94c-4113-8850-14e42ccec5f8,9824dd36-0163-4868-ad15-a7140d6b7502,1,10,2a04477f-a8c1-4ec7-8933-aa890929f6a0,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:02:16.388456+00:00,2026-03-21T18:02:16.388456+00:00
ec6348c3-647c-488d-aa0e-d6a8a81d0abe,9824dd36-0163-4868-ad15-a7140d6b7502,1,4,2a04477f-a8c1-4ec7-8933-aa890929f6a0,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:01:51.325697+00:00,2026-03-21T18:01:51.325697+00:00
c307d182-a182-4234-bca7-0df10949c512,9824dd36-0163-4868-ad15-a7140d6b7502,1,4,2a04477f-a8c1-4ec7-8933-aa890929f6a0,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:01:51.726645+00:00,2026-03-21T18:01:51.726645+00:00
b8d97602-6387-4754-b716-b1a30c7d22d8,9824dd36-0163-4868-ad15-a7140d6b7502,1,4,c0ed259b-910c-41bc-928a-f163019b7aa8,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:01:44.013823+00:00,2026-03-21T18:01:53.40851+00:00
bc90fd51-6148-4898-8d12-52694b5c8cd8,9824dd36-0163-4868-ad15-a7140d6b7502,1,4,c0ed259b-910c-41bc-928a-f163019b7aa8,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:01:44.362751+00:00,2026-03-21T18:01:53.784398+00:00
21e39987-f6be-486d-ba25-95512a61f61e,9824dd36-0163-4868-ad15-a7140d6b7502,1,5,c0ed259b-910c-41bc-928a-f163019b7aa8,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:01:57.048224+00:00,2026-03-21T18:01:57.048224+00:00
68dd580c-6df1-493b-911b-3ce219cc73a5,9824dd36-0163-4868-ad15-a7140d6b7502,1,5,c0ed259b-910c-41bc-928a-f163019b7aa8,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:01:57.406075+00:00,2026-03-21T18:01:57.406075+00:00
ad0aad8a-f828-4bb5-914e-e19e345b962e,9824dd36-0163-4868-ad15-a7140d6b7502,1,5,2a04477f-a8c1-4ec7-8933-aa890929f6a0,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:01:55.2248+00:00,2026-03-21T18:01:57.868774+00:00
31c0bc40-6008-4508-b57c-861354c31e69,9824dd36-0163-4868-ad15-a7140d6b7502,1,5,2a04477f-a8c1-4ec7-8933-aa890929f6a0,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:01:55.6642+00:00,2026-03-21T18:01:58.177793+00:00
040adc7a-77bb-4611-b3ad-f72c5ad0e650,9824dd36-0163-4868-ad15-a7140d6b7502,1,6,c0ed259b-910c-41bc-928a-f163019b7aa8,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:02:00.079542+00:00,2026-03-21T18:02:00.079542+00:00
c622248f-4e66-4899-a1ad-8cbdbf700d3e,9824dd36-0163-4868-ad15-a7140d6b7502,1,6,c0ed259b-910c-41bc-928a-f163019b7aa8,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:02:00.453538+00:00,2026-03-21T18:02:00.453538+00:00
c83def9b-1be2-46cf-a68a-ccabe56964f8,9824dd36-0163-4868-ad15-a7140d6b7502,1,6,2a04477f-a8c1-4ec7-8933-aa890929f6a0,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:02:00.524638+00:00,2026-03-21T18:02:00.524638+00:00
cfe47d72-efba-4bfa-a3f0-a2a9be88e4ba,9824dd36-0163-4868-ad15-a7140d6b7502,1,6,2a04477f-a8c1-4ec7-8933-aa890929f6a0,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:02:00.823635+00:00,2026-03-21T18:02:00.823635+00:00
bc2b753f-82e3-48f3-bdc8-2d4885667b7e,9824dd36-0163-4868-ad15-a7140d6b7502,1,7,c0ed259b-910c-41bc-928a-f163019b7aa8,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:02:03.03182+00:00,2026-03-21T18:02:03.03182+00:00
b9471c18-6f21-4178-afdd-d765053da536,9824dd36-0163-4868-ad15-a7140d6b7502,1,7,c0ed259b-910c-41bc-928a-f163019b7aa8,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:02:03.408797+00:00,2026-03-21T18:02:03.408797+00:00
6dbbf2cb-aace-46d8-a18c-0afe8dce8842,9824dd36-0163-4868-ad15-a7140d6b7502,1,7,2a04477f-a8c1-4ec7-8933-aa890929f6a0,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:02:02.523845+00:00,2026-03-21T18:02:04.480176+00:00
f05e0290-02d4-47a0-93ee-81315eaeb875,9824dd36-0163-4868-ad15-a7140d6b7502,1,7,2a04477f-a8c1-4ec7-8933-aa890929f6a0,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:02:02.799812+00:00,2026-03-21T18:02:04.763477+00:00
40f65bd3-12c5-4c50-81e4-c0c535f86bdf,9824dd36-0163-4868-ad15-a7140d6b7502,1,8,2a04477f-a8c1-4ec7-8933-aa890929f6a0,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:02:07.907262+00:00,2026-03-21T18:02:07.907262+00:00
56de3071-e4b5-462b-9508-d5dc7e9e3b1a,9824dd36-0163-4868-ad15-a7140d6b7502,1,8,2a04477f-a8c1-4ec7-8933-aa890929f6a0,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:02:08.187206+00:00,2026-03-21T18:02:08.187206+00:00
bbc54f12-b7ed-4efc-a84d-7358a27bb62f,9824dd36-0163-4868-ad15-a7140d6b7502,1,8,c0ed259b-910c-41bc-928a-f163019b7aa8,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:02:05.85835+00:00,2026-03-21T18:02:09.57035+00:00
624afc37-a286-47ab-bc2d-6a05160f95c4,9824dd36-0163-4868-ad15-a7140d6b7502,1,8,c0ed259b-910c-41bc-928a-f163019b7aa8,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:02:06.182313+00:00,2026-03-21T18:02:09.954426+00:00
257aeff1-8456-4f5a-b95f-416d1ac6a078,9824dd36-0163-4868-ad15-a7140d6b7502,1,10,c0ed259b-910c-41bc-928a-f163019b7aa8,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:02:16.507055+00:00,2026-03-21T18:02:16.507055+00:00
f8df9972-7da4-4a22-9fc3-0bb6832b3515,9824dd36-0163-4868-ad15-a7140d6b7502,1,10,2a04477f-a8c1-4ec7-8933-aa890929f6a0,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:02:16.723075+00:00,2026-03-21T18:02:16.723075+00:00
1088cbf0-7e4f-4ff6-bd70-d3f421b14370,9824dd36-0163-4868-ad15-a7140d6b7502,1,11,c0ed259b-910c-41bc-928a-f163019b7aa8,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:02:19.183225+00:00,2026-03-21T18:02:19.183225+00:00
f28b8292-e0af-4f41-9fbb-443bf4d0acec,9824dd36-0163-4868-ad15-a7140d6b7502,1,11,2a04477f-a8c1-4ec7-8933-aa890929f6a0,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:02:19.573915+00:00,2026-03-21T18:02:19.573915+00:00
62ee7598-deac-4098-8bc2-5001771c6119,9824dd36-0163-4868-ad15-a7140d6b7502,1,11,c0ed259b-910c-41bc-928a-f163019b7aa8,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:02:19.592004+00:00,2026-03-21T18:02:19.592004+00:00
35029950-c203-4a31-85db-bc5e727184a8,9824dd36-0163-4868-ad15-a7140d6b7502,1,11,2a04477f-a8c1-4ec7-8933-aa890929f6a0,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:02:19.861889+00:00,2026-03-21T18:02:19.861889+00:00
28f46251-7403-4eb9-8b9f-c8dd309ccf4f,9824dd36-0163-4868-ad15-a7140d6b7502,1,12,c0ed259b-910c-41bc-928a-f163019b7aa8,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:02:22.641159+00:00,2026-03-21T18:02:22.641159+00:00
cb7100cc-1a5e-49c9-807d-0c77f5cd215a,9824dd36-0163-4868-ad15-a7140d6b7502,1,12,c0ed259b-910c-41bc-928a-f163019b7aa8,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:02:22.961313+00:00,2026-03-21T18:02:22.961313+00:00
92572e19-d9fc-4ed6-b25a-1301add1bb71,9824dd36-0163-4868-ad15-a7140d6b7502,1,12,2a04477f-a8c1-4ec7-8933-aa890929f6a0,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:02:21.895359+00:00,2026-03-21T18:02:23.877407+00:00
64a073d9-e576-4322-b3e9-5a0d0e49841a,9824dd36-0163-4868-ad15-a7140d6b7502,1,12,2a04477f-a8c1-4ec7-8933-aa890929f6a0,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:02:22.229349+00:00,2026-03-21T18:02:24.151153+00:00
5a4ae8c1-e0b1-495b-ae69-ffc81135cbf2,9824dd36-0163-4868-ad15-a7140d6b7502,1,13,2a04477f-a8c1-4ec7-8933-aa890929f6a0,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:02:25.860519+00:00,2026-03-21T18:02:25.860519+00:00
13426334-6efe-4e36-b05d-173e8cbc82c5,9824dd36-0163-4868-ad15-a7140d6b7502,1,13,2a04477f-a8c1-4ec7-8933-aa890929f6a0,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:02:26.21668+00:00,2026-03-21T18:02:26.21668+00:00
efb62324-dfb6-4559-a823-43cf3b1c8988,9824dd36-0163-4868-ad15-a7140d6b7502,1,13,c0ed259b-910c-41bc-928a-f163019b7aa8,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:02:27.931239+00:00,2026-03-21T18:02:27.931239+00:00
5a200479-c698-4ac7-b6e0-7d3a0d43fb70,9824dd36-0163-4868-ad15-a7140d6b7502,1,13,c0ed259b-910c-41bc-928a-f163019b7aa8,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:02:28.264769+00:00,2026-03-21T18:02:28.264769+00:00
e779459a-97de-482c-9f68-f76c394ed479,9824dd36-0163-4868-ad15-a7140d6b7502,1,14,2a04477f-a8c1-4ec7-8933-aa890929f6a0,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:02:32.872728+00:00,2026-03-21T18:02:32.872728+00:00
826a613c-2bfb-456c-9ac3-88e9b7d2b304,9824dd36-0163-4868-ad15-a7140d6b7502,1,14,c0ed259b-910c-41bc-928a-f163019b7aa8,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:02:30.5234+00:00,2026-03-21T18:02:32.992858+00:00
8cab0791-4919-4ca1-ad78-5da0cff86fa4,9824dd36-0163-4868-ad15-a7140d6b7502,1,14,2a04477f-a8c1-4ec7-8933-aa890929f6a0,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:02:33.16096+00:00,2026-03-21T18:02:33.16096+00:00
59b3f529-21e6-4700-b68b-06c64b41c933,9824dd36-0163-4868-ad15-a7140d6b7502,1,14,c0ed259b-910c-41bc-928a-f163019b7aa8,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:02:30.78905+00:00,2026-03-21T18:02:33.306572+00:00
1328914b-db6e-4d67-9cc6-9ef68a98038f,9824dd36-0163-4868-ad15-a7140d6b7502,1,15,c0ed259b-910c-41bc-928a-f163019b7aa8,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:02:35.50231+00:00,2026-03-21T18:02:50.817553+00:00
5d481bb1-a997-4723-82aa-bf67ca3d5de2,9824dd36-0163-4868-ad15-a7140d6b7502,1,15,c0ed259b-910c-41bc-928a-f163019b7aa8,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:02:35.873023+00:00,2026-03-21T18:02:51.130773+00:00
6e72b2e6-7e5a-4eef-b6b9-e3a0b0e84faa,9824dd36-0163-4868-ad15-a7140d6b7502,1,16,2a04477f-a8c1-4ec7-8933-aa890929f6a0,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:02:35.432372+00:00,2026-03-21T18:02:42.143432+00:00
024a2959-74d2-416f-9c4d-6b6982d9c0ad,9824dd36-0163-4868-ad15-a7140d6b7502,1,16,2a04477f-a8c1-4ec7-8933-aa890929f6a0,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:02:35.729896+00:00,2026-03-21T18:02:42.492313+00:00
90b6de2c-dd10-44cc-b112-235726d90cc7,9824dd36-0163-4868-ad15-a7140d6b7502,1,16,c0ed259b-910c-41bc-928a-f163019b7aa8,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:02:58.205536+00:00,2026-03-21T18:02:58.205536+00:00
8cfa39f9-0210-4d85-99ae-0e75481b69ac,9824dd36-0163-4868-ad15-a7140d6b7502,1,16,c0ed259b-910c-41bc-928a-f163019b7aa8,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:02:58.613999+00:00,2026-03-21T18:02:58.613999+00:00
f7628821-d9ad-4574-8095-738997c07735,9824dd36-0163-4868-ad15-a7140d6b7502,1,17,c0ed259b-910c-41bc-928a-f163019b7aa8,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:03:03.752034+00:00,2026-03-21T18:03:03.752034+00:00
1e64893b-bb91-4b62-9dbf-dfb4927f0085,9824dd36-0163-4868-ad15-a7140d6b7502,1,17,c0ed259b-910c-41bc-928a-f163019b7aa8,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:03:04.147262+00:00,2026-03-21T18:03:04.147262+00:00
08ddbae0-7d02-4d5c-86d8-c99b199fd6ca,9824dd36-0163-4868-ad15-a7140d6b7502,1,17,2a04477f-a8c1-4ec7-8933-aa890929f6a0,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:03:05.984007+00:00,2026-03-21T18:03:05.984007+00:00
c05c2f73-d60e-45ce-bf06-3fe9e2e7bc45,9824dd36-0163-4868-ad15-a7140d6b7502,1,18,2a04477f-a8c1-4ec7-8933-aa890929f6a0,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:03:19.510046+00:00,2026-03-21T18:03:19.510046+00:00
db903c0b-341b-4847-88e8-8cc61d593c24,9824dd36-0163-4868-ad15-a7140d6b7502,1,18,c0ed259b-910c-41bc-928a-f163019b7aa8,2a04477f-a8c1-4ec7-8933-aa890929f6a0,5,false,,2026-03-21T18:03:14.1817+00:00,2026-03-21T18:03:23.893862+00:00
333ce674-c4dc-4f75-9553-7780f59b770d,9824dd36-0163-4868-ad15-a7140d6b7502,1,17,2a04477f-a8c1-4ec7-8933-aa890929f6a0,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:03:06.28058+00:00,2026-03-21T18:03:06.28058+00:00
76bcba69-116b-41ca-aa24-4c5a6739483c,9824dd36-0163-4868-ad15-a7140d6b7502,1,18,2a04477f-a8c1-4ec7-8933-aa890929f6a0,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:03:19.795731+00:00,2026-03-21T18:03:19.795731+00:00
8a148dd8-5d81-47b1-a178-78e3d6bf29a7,9824dd36-0163-4868-ad15-a7140d6b7502,1,18,c0ed259b-910c-41bc-928a-f163019b7aa8,c0ed259b-910c-41bc-928a-f163019b7aa8,5,false,,2026-03-21T18:03:13.7847+00:00,2026-03-21T18:03:23.501082+00:00
